51346356368,ddd,90,198
51346366878,cbg,291,106
51346368139,fcf,297,224
51346376376,bee,46,120
51346400263,cea,127,38
51346421586,fgc,8,146
51346427863,bbb,287,194
51346428575,age,186,237
51346429647,bcb,296,281
51346466284,cdc,281,263
51346480730,dfd,90,234
51346481351,agc,194,36
51346499438,gaf,68,19
51346507830,bgf,100,169
51346520552,dga,245,55
51346553415,aad,1,278
51346578742,gbf,32,50
51346578978,aee,120,30
51346591310,bac,269,177
51346621862,cef,40,291
51346634472,cee,106,264
51346635669,dbf,246,257
51346638391,ebe,201,29
51346644745,dgc,100,51
51346647780,eeb,221,175
51346654690,edd,155,142
51346663489,egf,177,35
51346670280,eaa,27,249
51346678781,cba,151,238
51346685462,dce,123,274
51346696042,ddg,21,177
51346740958,geg,191,82
51346757926,aec,141,192
51346761277,ffb,203,333
51346774880,bcd,297,241
51346780739,fef,224,173
51346781408,cad,296,93
51346850475,ffe,230,370
51346857209,ecb,193,235
51346919939,aeg,158,222
51346929231,aad,91,308
51346948053,dda,44,74
51346959063,ede,124,162
51346984292,egf,123,37
51346989508,cbf,7,320
51347014121,ggd,267,6
51347080997,gfb,97,78
51347083036,bdb,68,207
51347084208,cbb,257,74
51347086283,gee,198,14
51347095153,ebd,175,150
51347100328,afe,237,317
51347121078,edf,177,121
51347131988,fga,52,124
51347134060,gce,186,86
51347140134,ebf,8,190
51347149200,fdc,63,48
51347157438,abe,72,64
51347183314,dbe,173,40
51347185091,egc,170,212
51347203764,dfe,44,181
51347231864,cgb,33,281
51347236995,bab,248,20
51347253959,dbb,119,206
51347278125,ccg,78,91
51347301560,bfb,149,346
51347307637,ecc,68,32
51347320017,fga,83,117
51347328684,feg,111,217
51347336034,dag,203,151
51347363414,bea,261,10
51347387131,dfb,248,243
51347426788,agc,92,39
51347444993,cfb,263,253
51347449346,ddf,225,295
51347509259,gfe,46,21
51347521308,beb,35,30
51347534062,eeb,87,201
51347542393,eef,153,152
51347556597,dge,288,88
51347565422,dcc,111,27
51347584695,fdg,295,6
51347591466,fbf,219,542
51347595955,dfd,176,255
51347622071,fec,231,238
51347638058,cgf,82,52
51347638392,gaa,4,99
51347638493,fbd,284,41
51347641259,ddg,57,196
51347643080,fgf,9,32
51347662910,gba,148,18
51347696886,cff,255,307
51347728004,fff,264,177
51347729881,fbb,242,18
51347745115,aff,130,284
51347779028,ddf,284,324
51347788528,ddg,178,180
51347810590,bdf,225,179
51347810856,efc,33,192
51347839821,bca,88,28
51347841149,gdb,46,82
51347867466,ggc,131,94
51347912357,dea,288,271
51347912805,eac,25,209
51347913299,ddb,32,5
51347932093,gee,174,13
51347932657,bgg,239,134
51347939511,ccf,237,36
51347940613,ggd,252,6
51347948042,afa,293,65
51347959232,bfc,76,30
51348009276,bag,100,183
51348012769,ege,18,197
51348019868,fcd,280,39
51348029578,abd,121,159
51348082713,caf,34,220
51348106219,bbg,32,110
51348106904,dca,56,285
51348110086,agf,123,16
51348120299,cgc,20,19
51348185859,faf,291,103
51348187712,ffd,132,108
51348210922,gfc,128,254
51348231150,gde,116,168
51348243327,adg,64,310
51348246623,fcg,237,16
51348251844,gca,85,132
51348256497,ceb,47,197
51348261266,eef,104,136
51348289965,bba,270,156
51348297243,dfd,20,229
51348313962,eba,279,5
51348315794,ddb,239,5
51348320723,fdf,243,20
51348339259,abc,38,17
51348354114,dac,137,86
51348374064,fdd,225,5
51348382125,ccc,90,284
51348390110,afe,109,317
51348404410,geb,199,101
51348407642,cac,251,70
51348410064,gbe,117,423
51348426094,dbc,77,210
51348426487,eda,289,134
51348462768,ffb,151,283
51348490632,bdf,16,162
51348493669,bdf,168,166
51348499856,feb,219,49
51348505620,fgf,287,30
51348506594,ece,136,457
51348512608,fgb,197,49
51348516643,aee,299,24
51348534992,dcd,98,14
51348542775,cfc,288,242
51348556511,efb,11,60
51348583267,ega,228,56
51348591586,cae,212,247
51348603908,egd,87,12
51348627399,gcg,78,71
51348645292,egc,190,243
51348650187,gcb,169,150
51348671424,dce,162,317
51348680034,age,163,215
51348695808,aec,99,153
51348699291,def,166,180
51348702044,aac,281,244
51348704396,ece,85,498
51348716303,cef,13,267
51348718454,cef,247,253
51348728571,ded,265,6
51348768376,bfa,33,125
51348769111,aeb,286,90
51348785380,geg,217,90
51348801060,dfc,17,81
51348806581,dad,110,121
51348813641,gbg,17,6
51348821031,baf,253,29
51348847061,aca,129,178
51348849184,agb,163,295
51348857854,baa,216,156
51348866274,faa,121,65
51348892759,cac,287,68
51348898151,cde,86,64
51348917180,fdb,267,53
51348945982,ced,7,81
51348978682,aga,61,32
51349008976,bgd,211,115
51349010261,fbe,170,26
51349017518,bff,269,130
51349056410,bdg,81,175
51349060761,ebg,64,271
51349064467,fgg,118,51
51349090211,gfa,244,49
51349116435,fgd,282,212
51349125350,bgc,207,52
51349150830,fed,9,115
51349153310,beb,181,24
51349157344,fba,140,39
51349163932,ggb,170,136
51349167416,ddc,174,201
51349170549,bgc,27,52
51349174131,eff,262,182
51349174816,ggg,78,315
51349187904,cbc,87,30
51349192801,cce,210,99
51349195711,fee,179,141
51349200363,fca,145,98
51349200769,bec,26,182
51349229229,ggd,34,6
51349238846,ecf,121,48
51349241020,gef,44,148
51349249129,edc,160,11
51349276089,gfg,206,217
51349280095,dgd,45,221
51349340652,aae,71,221
51349346128,fcc,212,91
51349364651,ddc,66,221
51349374063,dfg,131,171
51349388706,afc,240,23
51349405761,bed,67,13
51349406296,bbe,53,103
51349460465,edb,247,135
51349462727,bab,78,22
51349493027,bef,229,63
51349495501,bfd,88,88
51349496297,eeb,201,237
51349512377,ffa,164,226
51349512756,gbe,256,448
51349539826,abg,4,241
51349554099,efb,33,64
51349583393,bac,33,157
51349596547,aef,92,30
51349608733,cda,40,15
51349641420,egf,112,42
51349671810,acc,251,42
51349684557,add,184,93
51349686196,agg,286,240
51349708378,eeg,118,155
51349744227,fee,155,124
51349744605,cfa,142,358
51349747305,baf,109,29
51349750439,bcf,277,232
51349788250,bda,236,166
51349788268,adb,209,231
51349810568,efa,273,240
51349820628,bef,23,59
51349825195,aed,299,270
51349873661,dee,287,116
51349885922,dfd,177,256
51349911613,aag,234,156
51349928119,dee,154,105
51349952860,fgb,76,48
51349960755,bga,104,71
51349964431,fdd,185,5
51349975466,eab,22,38
51349977270,fga,222,121
51349988825,fea,119,70
51350003041,ebg,7,295
51350009316,bab,223,24
51350034942,fgd,198,171
51350045418,cdf,195,116
51350046165,bad,197,367
51350058798,gae,117,158
51350117251,cee,233,211
51350152069,bgf,294,184
51350156857,gbd,234,16
51350185477,gfa,289,58
51350188217,bfa,139,112
51350284225,dbf,118,241
51350290866,geg,12,89
51350291935,adf,168,10
51350306707,cab,204,116
51350330185,gdc,186,85
51350346660,bdd,168,126
51350347908,bfe,4,314
51350358313,dgc,228,48
51350364445,cbg,163,94
51350374532,eag,183,59
51350403361,efg,231,224
51350407155,deb,217,207
51350416562,bdc,208,90
51350417110,bcb,100,247
51350429093,bee,285,102
51350456846,gcg,132,62
51350470739,ccf,35,28
51350491955,fge,11,233
51350514379,dgf,12,139
51350525944,dgb,61,352
51350553084,daa,235,33
51350567511,bfg,170,34
51350570976,eee,42,165
51350589824,fde,172,64
51350593031,dca,273,293
51350605643,cfb,149,255
51350608732,fae,101,10
51350615559,fab,81,138
51350640973,caf,68,235
51350661129,efe,148,156
51350709267,cga,18,261
51350719271,acd,25,194
51350719706,dgf,30,137
51350735648,ade,242,104
51350759101,geg,214,94
51350766418,ffc,218,90
51350773965,cdg,93,221
51350850135,edf,61,124
51350880893,dae,138,35
51350971880,abc,112,15
51350971980,bec,148,187
51350972029,cdb,181,186
51350976648,gfe,269,18
51351013175,cgd,7,126
51351039274,bda,30,169
51351045277,bbc,232,107
51351057405,gae,244,146
51351077848,efd,112,29
51351139802,eae,100,90
51351179096,bbf,198,256
51351187347,dcb,136,132
51351200331,feb,233,39
51351213480,bba,266,143
51351215591,fdf,123,21
51351222804,bda,254,190
51351235986,aaa,92,155
51351236443,eba,270,5
51351287294,fde,235,67
51351300006,cdc,152,255
51351303784,cea,247,44
51351313716,adc,224,97
51351329311,dce,287,332
51351333417,bec,156,177
51351351237,dab,162,389
51351385290,gcc,5,71
51351386233,acb,26,191
51351391376,geg,110,89
51351414164,bdc,208,91
51351417115,ggf,110,96
51351426963,fcb,104,82
51351471073,cdd,123,101
51351501254,efd,116,23
51351515691,gbc,119,99
51351535387,dcf,198,189
51351537050,dec,214,94
51351547596,ddb,194,5
51351548633,dga,176,59
51351549793,egc,155,269
51351560693,abf,193,176
51351563413,abg,100,241
51351570813,acg,50,184
51351572643,ebc,266,205
51351628674,ddd,253,190
51351641228,dea,133,281
51351647535,gbb,118,218
51351682425,afg,258,184
51351694131,beb,34,27
51351696677,ffg,159,572
51351714527,gbd,157,14
51351729500,fcg,121,16
51351739034,aea,107,246
51351747630,ace,138,103
51351752507,bcc,190,227
51351764798,bgg,63,117
51351783182,fbb,26,17
51351785087,edc,297,9
51351796961,cae,85,286
51351813181,ebe,40,26
51351817660,dac,204,83
51351821701,ebb,229,201
51351836530,cge,105,131
51351859742,gce,67,73
51351865064,bag,256,153
51351869399,fed,299,127
51351871066,ecf,242,46
51351886697,gad,100,253
51351897688,gdc,71,85
51351911372,efc,271,193
51351912029,gff,66,103
51351915554,cad,253,78
51351955806,afa,234,62
51351957738,bgd,84,95
51351968310,bbd,98,91
51351980809,dag,110,163
51351985223,geg,97,86
51351993579,adb,3,237
51352002630,aae,235,216
51352015254,cfg,158,225
51352016207,fdb,108,51
51352018645,dfb,130,216
51352025018,fdb,173,49
51352025392,gge,299,22
51352039425,eef,138,133
51352041770,dea,11,306
51352042208,baa,283,152
51352060661,dbg,82,9
51352074581,abc,92,16
51352079222,afa,69,50
51352079512,bdg,87,164
51352097669,fbb,17,16
51352143778,cca,221,33
51352174560,edg,250,121
51352174777,egf,287,43
51352204799,dcg,70,39
51352216310,ebg,194,318
51352221180,bge,71,171
51352224776,ece,218,428
51352229122,cff,92,282
51352230451,dbd,236,23
51352241177,ebd,134,148
51352253648,gag,72,17
51352307142,cec,166,27
51352309872,gga,207,69
51352310529,afb,289,333
51352317770,dfg,1,186
51352350560,dff,4,8
51352354365,gba,55,17
51352380849,daf,224,278
51352397259,dgd,170,234
51352424284,dfa,268,206
51352487789,fbg,196,132
51352490575,cde,76,70
51352510534,ccc,178,252
51352522476,eff,213,149
51352544280,aed,243,240
51352557512,bgg,36,125
51352565932,cba,211,242
51352570629,bec,124,168
51352575533,gda,132,70
51352594883,ccc,32,234
51352596792,gfb,3,87
51352611477,ede,40,147
51352627859,cdc,102,255
51352648357,efd,70,27
51352664905,dda,180,68
51352670992,fdf,237,19
51352678014,eag,215,62
51352694728,gdd,267,264
51352696451,afa,135,59
51352697801,eba,72,5
51352698161,cee,95,229
51352700496,dge,59,80
51352708355,gab,129,18
51352717594,dfe,243,213
51352718896,caa,273,177
51352723643,fcc,298,99
51352732479,cag,234,442
51352737523,gea,63,50
51352817079,dbe,269,34
51352836065,aad,113,341
51352849451,ddg,212,162
51352852861,fad,277,328
51352886230,beg,234,290
51352911578,dfb,56,179
51352911732,eca,176,327
51352916250,ceg,144,97
51352936692,egb,292,132
51352947838,eaf,129,35
51352959519,bae,275,209
51352987126,efe,150,156
51353004301,agg,246,280
51353015016,ada,10,41
51353015738,acf,163,232
51353022084,aee,73,22
51353038588,bea,205,10
51353040453,eec,235,177
51353053961,cbe,99,197
51353058796,bde,17,87
51353071095,afd,64,249
51353073497,fbg,135,137
51353078114,fbb,112,17
51353081951,bfd,31,93
51353084084,gfg,145,184
51353103743,ade,77,87
51353140668,agd,108,5
51353143230,aff,241,266
51353148848,ffe,174,344
51353179929,gdb,210,84
51353181240,cbb,136,79
51353189847,dfe,44,221
51353201357,fbc,181,552
51353209010,ada,238,36
51353217551,gde,210,178
51353218212,bfb,220,349
51353225852,gda,125,76
51353237034,gcb,178,126
51353266906,aae,290,177
51353271928,egf,228,39
51353300565,egd,90,13
51353314862,gcg,232,56
51353346036,egf,202,46
51353369444,ffb,291,229
51353372924,efa,86,280
51353385710,gcd,175,254
51353396115,dgd,132,203
51353398272,eca,128,310
51353454407,dbd,37,22
51353482282,bce,150,63
51353538002,bfc,87,24
51353557552,fdg,64,6
51353560462,acb,268,185
51353569915,dde,252,53
51353572512,ged,275,34
51353614159,bba,212,125
51353625701,gfd,296,175
51353652403,dbb,85,228
51353670863,fda,109,273
51353688711,abd,230,165
51353698213,ddd,24,210
51353700746,cfd,2,201
51353709952,fea,74,65
51353711578,gec,58,39
51353724175,dcd,198,12
51353726882,ccf,254,33
51353741489,fae,83,11
51353773354,aeb,12,80
51353778482,fee,118,143
51353796768,efg,115,181
51353807296,dab,262,353
51353812853,fdf,247,16
51353815192,aeg,244,226
51353843561,cfe,113,187
51353848043,fac,66,165
51353879840,fef,46,176
51353884766,cfe,144,179
51353890001,afd,84,256
51353901374,edc,50,8
51353923987,dea,11,299
51353939476,eef,240,131
51353949912,bbb,21,155
51353959031,cea,73,52
51353960832,agf,168,14
51353961441,cgg,231,195
51353962469,bbc,285,88
51353962994,ecb,192,204
51354009323,bca,137,23
51354018161,cab,226,127
51354026510,fdf,178,14
51354047020,bdb,243,238
51354066676,dfc,238,91
51354075693,ead,194,27
51354084128,agd,46,5
51354091587,ccc,270,205
51354111079,bdb,280,218
51354131220,bcg,184,7
51354156459,ccd,188,119
51354173724,dag,94,167
51354174376,feg,262,197
51354178747,efa,120,285
51354187245,dcb,104,118
51354202594,aed,172,280
51354231349,baa,65,123
51354239406,efc,70,187
51354255197,dgd,40,192
51354273260,bfg,222,29
51354275032,cde,8,69
51354276912,ceg,221,92
51354280477,gfb,247,77
51354296001,dba,19,327
51354304114,cdf,234,104
51354306629,cab,140,146
51354320612,bac,103,146
51354336214,eed,172,125
51354344516,faa,280,59
51354363824,aff,163,263
51354383045,cfb,89,206
51354386882,cbc,254,24
51354423675,deg,243,131
51354445413,eaa,20,234
51354461379,bfa,132,128
51354466790,eea,288,198
51354467089,daf,206,305
51354475111,egd,85,13
51354495878,ccf,143,39
51354570253,dfd,41,225
51354574004,faa,184,63
51354574074,dgc,196,40
51354575197,ggf,13,91
51354581145,fcc,127,105
51354602499,ccg,124,98
51354611868,gcf,126,105
51354623488,dde,240,63
51354637619,aab,148,68
51354647308,ccb,39,111
51354678429,bad,61,370
51354703706,adf,128,11
51354720867,cbd,295,71
51354729209,cfg,253,189
51354737938,fce,138,257
51354743027,cee,37,192
51354762172,cdf,200,95
51354769716,adf,290,10
51354774483,beg,295,284
51354776820,fag,291,181
51354799240,ega,64,53
51354810408,fag,60,155
51354836670,ecd,263,141
51354837833,faf,60,113
51354841439,cfd,101,162
51354869116,gdg,60,38
51354884802,efb,247,62
51354923586,cge,70,104
51354924544,aaf,258,96
51354928492,dfb,205,196
51354938230,eaf,14,35
51354946077,ddg,38,181
51354946637,fcf,256,197
51354967541,bdd,229,117
51354998777,gac,72,253
51355011854,fgc,152,131
51355062523,dbc,222,195
51355079260,bfc,293,26
51355099383,fff,5,169
51355137024,fdc,95,51
51355153651,bee,84,114
51355156110,dec,154,95
51355183834,gdf,132,150
51355196400,egg,108,71
51355215163,cdc,286,290
51355226046,abe,228,66
51355249973,fbd,190,38
51355254600,fcb,273,86
51355257312,dfb,20,168
51355262812,aba,150,263
51355307095,cdc,8,278
51355349672,ecg,129,245
51355381439,cce,14,111
51355381995,fbg,190,109
51355383503,aac,105,275
51355404504,adg,169,359
51355405156,gff,67,83
51355423833,dcf,215,156
51355461252,ecf,259,48
51355505417,eca,25,279
51355520807,abb,277,253
51355556661,fcf,267,206
51355560937,cgf,252,53
51355594412,ccb,138,104
51355627399,gfd,10,176
51355633620,ggd,270,5
51355657430,deb,99,246
51355660410,bgg,1,148
51355667057,fda,109,316
51355678689,fcd,148,41
51355685686,eaf,170,32
51355694533,cbb,122,68
51355702304,fef,197,202
51355721549,cec,176,22
51355724558,abb,214,209
51355733088,agc,199,38
51355742373,cfg,246,221
51355747445,aag,202,173
51355765319,dec,40,93
51355783859,cgc,94,17
51355807573,fba,115,44
51355813684,gbf,218,47
51355835791,dgg,213,26
51355845427,fce,273,244
51355865885,fga,83,101
51355867085,adb,169,229
51355872764,edb,1,137
51355878381,dae,30,32
51355902315,bec,217,151
51355921222,bdg,284,150
51355923123,eca,117,281
51355923300,dbe,136,36
51355941119,faf,189,109
51355964435,eda,155,128
51355975314,age,205,223
51356002029,dga,20,65
51356043693,cbf,175,352
51356053736,cbb,134,60
51356070914,ada,22,39
51356088768,ecc,131,28
51356092378,dgf,182,119
51356097642,ebe,76,22
51356120907,cdd,62,105
51356137981,cba,161,278
51356170176,ccc,270,192
51356170437,egg,213,73
51356179088,gaf,41,18
51356180786,bgb,79,124
51356181360,eac,42,206
51356182126,gbc,256,95
51356190696,gce,94,64
51356213899,gee,291,13
51356217074,ecb,134,175
51356237959,edd,178,134
51356246976,gfb,296,83
51356249401,cad,10,78
51356258729,fgb,56,40
51356260888,abe,269,58
51356275778,fef,261,236
51356287682,bag,283,126
51356298630,bdf,11,169
51356302560,bcg,95,6
51356351784,dfa,67,195
51356365277,fea,242,66
51356410209,ceb,112,224
51356420482,dce,211,302
51356435002,bbf,48,284
51356437106,gbc,155,100
51356439377,cfa,10,411
51356450497,bcd,292,241
51356454154,eaa,4,187
51356454932,afg,97,195
51356465484,ade,165,70
51356494399,cgb,117,278
51356505027,dcc,13,24
51356508010,gag,226,14
51356511590,agg,9,288
51356517037,feg,183,161
51356523123,bga,228,66
51356537779,cbg,27,95
51356548108,agb,221,345
51356587199,eeb,38,229
51356593074,acg,224,160
51356654653,afe,264,364
51356654981,eeg,262,136
51356676246,gef,62,121
51356694246,ffd,133,127
51356703429,ggc,263,108
51356708255,abd,292,191
51356739024,ded,42,6
51356740184,eae,258,87
51356742301,bgf,68,149
51356749198,aca,182,178
51356755594,cga,27,261
51356756220,fbe,44,21
51356756373,fca,277,107
51356772453,bfb,162,307
51356793835,ddc,246,179
51356800417,dgb,27,348
51356802574,dba,291,385
51356842177,bef,6,62
51356922149,gec,192,35
51356931523,ccd,49,136
51356937221,fed,235,133
51356949349,aac,197,297
51356959626,bag,107,115
51357002622,gae,195,163
51357030407,dcd,120,10
51357030943,fec,203,261
51357036200,eag,59,50
51357058307,bcf,8,232
51357070285,ggb,78,108
51357093760,ebf,173,169
51357124019,gca,270,141
51357127879,gdc,160,95
51357136786,acc,204,38
51357156996,efc,42,168
51357158396,cge,154,110
51357159863,fad,118,344
51357179456,cgc,188,16
51357180217,dec,214,102
51357203534,fcb,271,98
51357256907,eda,143,106
51357261544,bda,51,161
51357265048,aag,151,162
51357277070,dgf,275,139
51357283924,ege,142,224
51357307639,dbd,241,17
51357324764,ggg,205,277
51357330968,faa,223,69
51357354474,cfa,206,332
51357390293,aee,73,22
51357392867,cbd,82,77
51357393261,fbf,148,444
51357402341,aef,292,30
51357415856,gaa,38,88
51357423916,bcg,55,6
51357428247,cda,271,14
51357432039,bbg,289,89
51357453219,ddb,47,5
51357472591,bed,3,14
51357478297,cfd,120,136
51357500330,daf,227,271
51357560881,bff,226,140
51357572869,cee,48,161
51357575845,gge,171,17
51357601326,dbg,201,8
51357632225,dca,131,275
51357634612,daa,48,32
51357646223,cec,103,24
51357650450,gfc,280,228
51357665069,fgg,156,57
51357668554,cbd,30,73
51357694115,gbb,103,239
51357704735,aec,107,123
51357708411,ddf,63,268
51357724153,bbb,210,153
51357725075,fee,264,132
51357771310,fac,77,155
51357799639,gbg,104,5
51357804441,fdc,91,45
51357807306,fed,79,156
51357831426,aca,55,195
51357835205,cac,231,79
51357859590,fde,9,58
51357869688,egd,85,13
51357922919,cff,178,273
51357923413,cgd,256,148
51357925459,cdb,39,197
51357938366,aad,82,337
51357947777,cfc,29,208
51357949740,eed,142,121
51357987508,cbf,202,316
51358017269,cfg,212,196
51358041502,aaa,240,130
51358053093,dad,264,139
51358080870,aaa,201,106
51358086832,eab,107,42
51358091504,fgg,90,47
51358096406,ede,258,135
51358100110,def,120,178
51358129599,ggd,44,5
51358147276,bab,42,22
51358148429,cce,91,115
51358174981,abg,272,269
51358175606,bbe,236,110
51358214979,ggf,251,86
51358220237,acd,187,190
51358229790,gbd,206,16
51358236315,geb,151,114
51358249878,cef,192,270
51358262018,ebc,204,223
51358272007,ced,101,81
51358294057,aee,100,20
51358313383,ffd,109,128
51358335496,eac,198,208
51358344217,dfe,186,212
51358365349,eca,168,323
51358396722,aga,145,36
51358397586,aaa,268,96
51358402559,abf,77,154
51358447181,ebd,210,168
51358453241,dea,217,275
51358456623,dcc,294,24
51358459730,deb,71,199
51358476173,aaf,175,83
51358477120,fgf,169,25
51358518516,afc,137,20
51358521413,bge,22,200
51358521714,ccg,115,92
51358552781,bdd,131,118
51358557821,feb,217,37
51358563730,cfc,51,195
51358570245,fce,257,253
51358572582,eda,298,114
51358578712,ffa,94,262
51358612194,ggc,48,96
51358632472,adc,203,82
51358656806,def,146,167
51358657380,cag,164,472
51358659873,fcf,179,232
51358663906,abc,185,15
51358664298,dee,164,99
51358712154,add,19,100
51358715910,fbe,75,17
51358740093,bce,173,65
51358770553,fge,117,221
51358777376,cdg,138,185
51358778638,aef,118,25
51358785189,gfa,27,50
51358788132,eba,223,5
51358799152,bgc,122,42
51358867114,bbe,14,123
51358880573,egd,50,13
51358914252,fgd,96,198
51358915240,baf,98,28
51358938047,ded,50,5
51358943755,ged,2,37
51358958327,aad,212,286
51358980765,cee,226,185
51358996216,afe,244,327
51359005768,edf,158,130
51359059415,dbb,175,262
51359067293,ebe,218,25
51359087291,fcc,142,87
51359100012,egf,130,44
51359100814,gfe,267,17
51359103373,gca,55,138
51359104555,fba,243,44
51359112697,cgg,75,187
51359124095,dga,48,76
51359147385,gcf,26,96
51359170532,dfg,86,180
51359179611,eea,284,180
51359184371,dda,161,76
51359221712,aeb,24,88
51359222909,cce,282,123
51359240675,efd,166,27
51359264000,ffe,188,319
51359264127,fea,179,52
51359269091,dbf,203,212
51359280456,dgd,251,192
51359302931,dfc,211,80
51359311003,gga,118,60
51359321985,fab,198,128
51359323086,eff,215,153
51359332752,bcb,272,202
51359380733,gfg,59,209
51359388414,feb,113,29
51359392959,gbe,115,412
51359396663,bbd,46,100
51359403529,daf,207,216
51359413232,ega,49,48
51359444390,bce,275,69
51359502016,geg,204,94
51359509535,gcb,7,119
51359528679,fea,131,59
51359538666,acb,172,159
51359547077,ada,88,37
51359559222,gdd,154,293
51359563521,abe,7,57
51359574521,bac,121,140
51359581671,edg,154,128
51359582400,fdd,46,5
51359597054,gdg,296,35
51359597438,geb,287,124
51359617298,ead,258,21
51359631890,eee,161,133
51359637290,bfd,53,84
51359647848,bfe,184,310
51359651979,baa,286,146
51359671486,aed,57,305
51359705698,dag,152,148
51359709072,fbe,142,16
51359765979,gad,103,283
51359773269,gbd,240,13
51359774146,dab,79,363
51359805302,gea,53,59
51359822714,acc,128,43
51359839504,ccg,122,76
51359840805,eca,296,348
51359845583,bba,243,102
51359852283,gab,187,18
51359857856,dcg,279,33
51359901322,aac,72,305
51359905026,ecd,240,149
51359951436,deg,26,119
51359965896,afa,105,47
51359966412,gcc,132,58
51359994994,adc,115,77
51360019886,adf,270,11
51360034059,fgc,247,145
51360044552,daf,195,239
51360068103,cgd,222,124
51360073231,ggf,204,75
51360090358,eff,214,146
51360099928,ead,36,21
51360102198,bcc,244,261
51360116110,cad,73,85
51360141515,ffg,253,623
51360193199,cbe,98,208
51360239307,gbg,192,5
51360312478,ffc,11,81
51360348755,dea,190,316
51360361104,cdg,257,183
51360397843,fef,205,276
51360461591,eac,112,241
51360471391,cga,20,237
51360490730,cgb,90,258
51360510958,dgc,276,40
51360513171,aeg,219,201
51360526108,eec,165,168
51360549978,cef,112,315
51360553528,beb,144,27
51360555176,adc,105,87
51360563096,caf,189,272
51360584317,cba,68,261
51360610366,ffb,28,192
51360614158,fag,255,153
51360615005,bbf,236,266
51360618512,bdc,297,104
51360627742,aae,29,200
51360658902,dbd,63,15
51360670015,gde,211,183
51360685030,efb,133,63
51360720648,cad,146,82
51360732730,egc,167,312
51360734823,gfb,267,80
51360817481,bgd,202,107
51360817638,gdc,33,85
51360863980,dac,140,92
51360887916,dff,229,9
51360888447,fbc,248,645
51360912728,bcd,60,255
51360915846,bcf,91,266
51360928532,edc,186,7
51360948684,fcf,238,201
51360968122,gda,189,63
51361006932,gcg,33,44
51361011608,aaf,244,96
51361019340,cde,45,55
51361032873,gbf,225,52
51361045918,aaf,264,83
51361045941,aff,214,312
51361046319,cdg,115,159
51361053393,gac,123,280
51361063781,cba,98,232
51361065540,aee,227,16
51361108487,fba,162,47
51361118663,cbe,202,199
51361124983,gba,111,14
51361128591,cae,161,263
51361175246,fdb,172,40
51361176832,ddc,152,143
51361196781,cdc,121,222
51361197309,agc,216,32
51361199618,agd,47,5
51361213786,adg,243,405
51361218958,aea,181,238
51361221924,dbe,96,41
51361231059,ada,210,38
51361242776,ccf,183,34
51361259855,edf,169,110
51361273026,afc,260,23
51361275817,dde,115,59
51361294596,ece,50,350
51361310053,eab,5,42
51361317283,bgc,61,39
51361374623,aef,106,24
51361376478,gdb,252,73
51361385580,dag,143,159
51361410947,afb,299,329
51361417387,agf,220,12
51361447714,ace,270,115
51361451798,fdg,40,6
51361459366,ecf,112,48
51361482107,abc,101,12
51361494360,fbb,287,16
51361495486,cbg,240,76
51361497104,fcg,230,16
51361501062,efg,252,188
51361516819,ede,249,117
51361526472,cfa,280,268
51361528601,ddg,181,162
51361531401,eeg,5,157
51361539138,ccb,180,86
51361540753,ebg,179,276
51361544180,cdc,105,219
51361560790,bba,204,121
51361563324,gae,287,193
51361596869,bad,77,373
51361613098,fff,194,162
51361613703,bda,122,175
51361617021,dbe,100,38
51361623702,ffg,210,672
51361628958,dge,105,91
51361644905,bec,293,163
51361650882,bea,276,11
51361676256,dae,139,28
51361691634,dcc,277,19
51361695021,ege,101,192
51361710303,fbf,59,426
51361720316,beg,280,249
51361730167,bff,262,149
51361738640,abb,200,238
51361742070,ebb,241,213
51361756680,bfd,95,94
51361764636,dbb,13,301
51361772515,gcd,268,284
51361787932,bfg,222,31
51361790234,gee,40,11
51361808644,gcb,241,96
51361811983,cca,208,37
51361816130,cbb,103,53
51361824099,add,104,112
51361827350,fde,160,48
51361836888,add,201,126
51361902348,bgf,95,131
51361925358,fdc,153,50
51361932548,ccc,287,228
51361962019,efe,44,154
51361978111,gad,81,257
51362015305,ceg,131,101
51362035645,ebc,184,227
51362045210,cea,283,56
51362047109,bgg,172,140
51362057696,dba,238,377
51362099784,dgg,177,27
51362119659,afg,142,218
51362157903,fad,124,282
51362174246,dcb,297,133
51362181463,bbc,121,104
51362199684,egb,101,142
51362201736,feg,290,178
51362206118,cfd,210,131
51362210955,gfd,22,198
51362221574,efb,157,67
51362270469,dff,81,10
51362277206,ddd,234,199
51362293722,abe,208,47
51362296413,bed,47,11
51362324802,cgc,74,15
51362337435,ada,56,44
51362351013,gga,95,67
51362378154,aca,229,202
51362388550,dcd,6,11
51362393184,bge,73,198
51362401258,bde,233,74
51362412988,ffe,201,331
51362434752,eag,263,47
51362449894,bae,49,167
51362504883,ddg,28,179
51362528182,bee,152,101
51362536446,ggb,33,111
51362548660,caa,113,145
51362564923,dce,247,353
51362585359,dbg,186,6
51362599047,cac,18,65
51362627888,bfc,181,22
51362668032,geg,129,85
51362685523,abg,240,234
51362698342,cec,84,24
51362701644,bac,79,156
51362718760,baa,243,167
51362739998,gfe,33,15
51362750439,cgf,185,53
51362751017,cce,190,109
51362755851,fgf,44,28
51362756543,cfe,282,157
51362784754,dgg,87,22
51362817814,dfd,24,207
51362842127,dga,132,69
